184	[[-8.604837,41.16114],[-8.605089,41.160771],[-8.605107,41.160744],[-8.605413,41.160339],[-8.605539,41.160159],[-8.60553,41.160132],[-8.605548,41.16015],[-8.605548,41.160141],[-8.60553,41.160132],[-8.605557,41.160141],[-8.605584,41.160141],[-8.605575,41.160141],[-8.605566,41.160132],[-8.605566,41.160132],[-8.605557,41.160132],[-8.605602,41.160024],[-8.606034,41.159322],[-8.605674,41.159079],[-8.604567,41.158836],[-8.604504,41.159772],[-8.60427,41.160897],[-8.603901,41.161653],[-8.603892,41.16168],[-8.603901,41.161689],[-8.605548,41.162058],[-8.608473,41.1624],[-8.610966,41.162679],[-8.613639,41.163021],[-8.61633,41.163327],[-8.618994,41.163696],[-8.621235,41.163975],[-8.622765,41.164155],[-8.622954,41.164191],[-8.622927,41.164218],[-8.622945,41.164254],[-8.622963,41.164263]]
187	[[-8.580357,41.17851],[-8.580375,41.178429],[-8.58006,41.178744],[-8.578737,41.178375],[-8.578845,41.177592],[-8.580618,41.17626],[-8.582751,41.174865],[-8.583948,41.175135],[-8.583939,41.175135],[-8.583957,41.175126],[-8.583993,41.175144],[-8.584497,41.174604],[-8.584893,41.17374],[-8.586,41.171544],[-8.586549,41.170545],[-8.587278,41.169096],[-8.588943,41.16861],[-8.590968,41.16942],[-8.593695,41.171238],[-8.597232,41.171751],[-8.601462,41.17131],[-8.60589,41.172039],[-8.609526,41.1741],[-8.614071,41.174487],[-8.619021,41.173821],[-8.623539,41.173353],[-8.628138,41.172858],[-8.633016,41.171859],[-8.637345,41.170644],[-8.640801,41.168286],[-8.643222,41.166963],[-8.642691,41.16744],[-8.640585,41.165766],[-8.640774,41.164866],[-8.643924,41.165415],[-8.647677,41.166054],[-8.650746,41.166513],[-8.653815,41.16708],[-8.656596,41.167143],[-8.657703,41.165487],[-8.659053,41.165829],[-8.660295,41.166414],[-8.660286,41.166504],[-8.661132,41.166576],[-8.662608,41.166621],[-8.662347,41.167179],[-8.661231,41.168448],[-8.662104,41.169762],[-8.662914,41.170077],[-8.663247,41.169978]]
189	[[-8.626923,41.166936],[-8.626914,41.166945],[-8.626932,41.166927],[-8.626941,41.166918],[-8.627679,41.167161],[-8.629515,41.167944]]
190	[[-8.60706,41.150961],[-8.607024,41.150934],[-8.606115,41.150988],[-8.604495,41.15088],[-8.60409,41.149737],[-8.604108,41.149494],[-8.604207,41.14953],[-8.604207,41.149485],[-8.604207,41.149404],[-8.605368,41.149665],[-8.605611,41.14971],[-8.605521,41.14971],[-8.605539,41.149737],[-8.605548,41.149746],[-8.605539,41.14971],[-8.605548,41.149737],[-8.605548,41.149746],[-8.60679,41.150016],[-8.606988,41.150052],[-8.607924,41.150259],[-8.609814,41.150709],[-8.609634,41.151321],[-8.609544,41.151492],[-8.609994,41.152833],[-8.609229,41.15475],[-8.609202,41.157153],[-8.608068,41.159691],[-8.606484,41.163624],[-8.606421,41.166576],[-8.606223,41.16924],[-8.604234,41.171202],[-8.60112,41.171112],[-8.597808,41.171418],[-8.595711,41.171265],[-8.594334,41.173974],[-8.593191,41.177817],[-8.593011,41.182299],[-8.594505,41.186979],[-8.59329,41.190957],[-8.590608,41.194674],[-8.587764,41.198157],[-8.586099,41.198832],[-8.589618,41.198274],[-8.593083,41.196879],[-8.597844,41.197959],[-8.603163,41.199309],[-8.608725,41.200677],[-8.614251,41.201541],[-8.619669,41.203521],[-8.625168,41.20596],[-8.630784,41.207346],[-8.636454,41.206194],[-8.64216,41.204547],[-8.647506,41.203296],[-8.651268,41.204385],[-8.651529,41.208552],[-8.653311,41.213178],[-8.656452,41.217264],[-8.660106,41.221116],[-8.663625,41.224815],[-8.667279,41.227992],[-8.667648,41.231043],[-8.666721,41.234004],[-8.667864,41.23665],[-8.668656,41.238594],[-8.670132,41.239071],[-8.670321,41.237775],[-8.670294,41.237541],[-8.670231,41.237523],[-8.670267,41.237541],[-8.670375,41.237514],[-8.670348,41.237496],[-8.670303,41.237505],[-8.670267,41.237505],[-8.670204,41.237496],[-8.670159,41.237496],[-8.670132,41.237505],[-8.670141,41.237505],[-8.670132,41.237505],[-8.670123,41.237505],[-8.670087,41.237505],[-8.670087,41.237514],[-8.670087,41.237505],[-8.670006,41.237478],[-8.669979,41.23746],[-8.670087,41.237469],[-8.670051,41.237496]]
191	[[-8.599356,41.149224],[-8.598861,41.149107],[-8.598087,41.150052],[-8.596917,41.152194],[-8.595639,41.15439],[-8.595648,41.154561],[-8.595216,41.155119],[-8.59428,41.156802],[-8.593002,41.159025],[-8.591976,41.160915],[-8.590482,41.162859],[-8.582175,41.163426],[-8.580825,41.164029],[-8.582472,41.165586],[-8.585181,41.166783],[-8.588475,41.168016],[-8.591634,41.169906],[-8.594334,41.171805],[-8.594199,41.174289],[-8.5932,41.177709],[-8.59293,41.181912],[-8.59428,41.18634],[-8.593839,41.190399],[-8.591274,41.193936],[-8.588187,41.197455],[-8.586351,41.199372],[-8.587701,41.198454],[-8.591319,41.197716],[-8.595,41.197014],[-8.599554,41.198535],[-8.60463,41.199651],[-8.610237,41.200875],[-8.61624,41.202045],[-8.621838,41.204412],[-8.627112,41.206698],[-8.632755,41.207166],[-8.638443,41.205564],[-8.644221,41.203989],[-8.649252,41.203161],[-8.651682,41.205987],[-8.652114,41.21046],[-8.654292,41.214978],[-8.658198,41.219145],[-8.662077,41.223213],[-8.665884,41.227083],[-8.667963,41.230296],[-8.666667,41.233698],[-8.6679,41.236902],[-8.669196,41.238855],[-8.670492,41.238819],[-8.670267,41.237523],[-8.67033,41.237505],[-8.670366,41.237487]]
193	[[-8.617599,41.146209],[-8.61741,41.14521],[-8.616888,41.14485],[-8.615079,41.145687],[-8.613108,41.145966],[-8.611038,41.146101],[-8.61075,41.144715],[-8.61039,41.143419],[-8.609616,41.14323],[-8.608572,41.143113],[-8.608392,41.143032],[-8.606223,41.142357],[-8.605206,41.143347],[-8.604864,41.144148],[-8.603829,41.145426],[-8.60103,41.145723],[-8.597997,41.145921],[-8.594838,41.14611],[-8.591832,41.146659],[-8.589006,41.147172],[-8.586873,41.147523],[-8.586054,41.148639],[-8.58591,41.148477],[-8.585622,41.148576]]
195	[[-8.614341,41.147388],[-8.614044,41.147613],[-8.613468,41.147559],[-8.613108,41.147919],[-8.613234,41.148297],[-8.614269,41.148225],[-8.615025,41.148099],[-8.615259,41.148063],[-8.615529,41.148612],[-8.614818,41.149557],[-8.614719,41.150781],[-8.613819,41.151708],[-8.613711,41.152662],[-8.613684,41.152716],[-8.613684,41.152698]]
196	[[-8.617617,41.146164],[-8.617626,41.14593],[-8.616843,41.14485],[-8.61462,41.145813],[-8.612703,41.146083],[-8.611839,41.146146],[-8.611875,41.146164],[-8.611848,41.146191],[-8.611119,41.146803],[-8.610768,41.148612],[-8.610309,41.150556],[-8.610174,41.15079],[-8.610156,41.150799],[-8.609814,41.151105],[-8.610066,41.152572],[-8.609589,41.154318],[-8.609274,41.157081],[-8.60814,41.159574],[-8.606502,41.163174],[-8.606295,41.165235],[-8.606286,41.165298],[-8.606268,41.165316],[-8.604711,41.165667],[-8.602461,41.16582],[-8.60166,41.16663],[-8.601219,41.167062],[-8.598798,41.167035],[-8.597637,41.166882]]
197	[[-8.617626,41.146119],[-8.6175,41.145525],[-8.617626,41.144283],[-8.618076,41.143293],[-8.617077,41.1426],[-8.617131,41.142546],[-8.618031,41.142294],[-8.619219,41.142789],[-8.620281,41.142744],[-8.619813,41.142357],[-8.620407,41.142618],[-8.622747,41.144049],[-8.626356,41.144805],[-8.630091,41.145183],[-8.63289,41.146983],[-8.636157,41.148162],[-8.638641,41.148423],[-8.639775,41.148504],[-8.642061,41.148144],[-8.644995,41.148297],[-8.648073,41.148369],[-8.650737,41.148018],[-8.653419,41.148432],[-8.655417,41.148018],[-8.658171,41.14674],[-8.660898,41.147334],[-8.661213,41.147514],[-8.661213,41.147514],[-8.661204,41.147514],[-8.661195,41.147514],[-8.661267,41.147514]]
198	[[-8.61273,41.145957],[-8.612262,41.146038],[-8.612172,41.147073],[-8.61219,41.147937],[-8.619516,41.147955],[-8.620452,41.147739],[-8.620686,41.148747],[-8.620884,41.149953],[-8.621199,41.151285],[-8.620875,41.152284],[-8.620974,41.153193],[-8.620884,41.15493],[-8.62083,41.155434],[-8.620866,41.15547],[-8.620902,41.155515],[-8.620902,41.155479],[-8.620821,41.156073],[-8.621478,41.157513],[-8.623863,41.158845],[-8.624664,41.159691],[-8.624655,41.159709],[-8.624709,41.16096],[-8.624772,41.162859],[-8.624844,41.165154],[-8.625114,41.167026],[-8.623737,41.16744],[-8.621748,41.167557],[-8.621091,41.166801],[-8.620857,41.166279],[-8.620857,41.166243],[-8.620875,41.166225],[-8.620893,41.166216]]
199	[[-8.606322,41.144706],[-8.606313,41.144661],[-8.606304,41.144652],[-8.606295,41.144661],[-8.606286,41.144634],[-8.606295,41.144616],[-8.606304,41.144625],[-8.606304,41.144616],[-8.606295,41.144625],[-8.606304,41.144643],[-8.606313,41.144652],[-8.606313,41.144634],[-8.606313,41.144625],[-8.606313,41.144625],[-8.606304,41.144607],[-8.606295,41.144589],[-8.606286,41.144562],[-8.606277,41.144562],[-8.606268,41.144589],[-8.606277,41.144607],[-8.606277,41.144607],[-8.606277,41.144607],[-8.606277,41.144589],[-8.606277,41.144571],[-8.606277,41.144598],[-8.606295,41.144598],[-8.606295,41.144598],[-8.606304,41.144598],[-8.606304,41.144589],[-8.606304,41.144589],[-8.606313,41.144616],[-8.606304,41.144634],[-8.606304,41.144625],[-8.606295,41.144598],[-8.606286,41.14458],[-8.606286,41.144616],[-8.606295,41.144652],[-8.606295,41.144643],[-8.606286,41.144625],[-8.606295,41.144616],[-8.607159,41.145093],[-8.607519,41.145435],[-8.607501,41.145453],[-8.607465,41.145462],[-8.607942,41.144994],[-8.607825,41.144544],[-8.607609,41.144238],[-8.607924,41.143428],[-8.608149,41.143131],[-8.606862,41.142321],[-8.605098,41.143572],[-8.604351,41.145039],[-8.604063,41.145309],[-8.603478,41.14548],[-8.602857,41.145552],[-8.600292,41.145813],[-8.597349,41.145975],[-8.594496,41.146173],[-8.591922,41.146704],[-8.589222,41.147154],[-8.586945,41.147217],[-8.58465,41.146452],[-8.582904,41.144985],[-8.580411,41.144976],[-8.578917,41.145957],[-8.580132,41.146983],[-8.57889,41.149161],[-8.579835,41.151816],[-8.582373,41.154192],[-8.582958,41.157351],[-8.581581,41.16087],[-8.581698,41.164254],[-8.583966,41.166594],[-8.587431,41.167476],[-8.591085,41.16951],[-8.594559,41.172084],[-8.593731,41.175315],[-8.593083,41.178888],[-8.593101,41.182686],[-8.594397,41.186637],[-8.593866,41.190435],[-8.59149,41.193666],[-8.588682,41.196798],[-8.58681,41.199318],[-8.587386,41.198499],[-8.591013,41.197941],[-8.59464,41.197014],[-8.599068,41.198418],[-8.603667,41.199453],[-8.608824,41.200749],[-8.614431,41.201559],[-8.619444,41.203476],[-8.624052,41.205474],[-8.628408,41.207121],[-8.63334,41.207067],[-8.638254,41.205672],[-8.642979,41.204331],[-8.647875,41.203251],[-8.65134,41.2047],[-8.651457,41.208561],[-8.652843,41.212323],[-8.654886,41.215734],[-8.657991,41.218974],[-8.661042,41.22216],[-8.664012,41.225283],[-8.667108,41.227938],[-8.667558,41.231205],[-8.666793,41.234256],[-8.667918,41.237145],[-8.669079,41.238738],[-8.670501,41.23872],[-8.670123,41.23692],[-8.670033,41.236551]]
200	[[-8.630712,41.154687],[-8.631963,41.153823],[-8.632674,41.152221],[-8.634717,41.15115],[-8.638425,41.151186],[-8.640414,41.151384],[-8.640963,41.151456],[-8.643384,41.15241],[-8.645319,41.155344],[-8.647335,41.15862],[-8.64927,41.161869],[-8.646912,41.164596],[-8.643465,41.166018],[-8.641017,41.167494],[-8.641953,41.167197],[-8.644689,41.169357],[-8.647956,41.171985],[-8.651331,41.174748],[-8.654553,41.17734],[-8.657586,41.179851],[-8.660601,41.182299],[-8.663724,41.18481],[-8.666757,41.187267],[-8.670438,41.188995],[-8.674713,41.189562],[-8.678439,41.191137],[-8.681103,41.193738],[-8.683398,41.196015],[-8.68455,41.197851],[-8.684037,41.196573],[-8.686377,41.195214],[-8.688906,41.193918],[-8.691408,41.192154],[-8.693469,41.190939],[-8.695332,41.190804],[-8.696268,41.192118],[-8.696754,41.193297],[-8.698329,41.193225],[-8.69931,41.194332],[-8.699985,41.195493],[-8.699967,41.195475]]
201	[[-8.617644,41.146137],[-8.617635,41.146074],[-8.617401,41.145084],[-8.616312,41.145129],[-8.614575,41.145858],[-8.612775,41.146002],[-8.611173,41.146362],[-8.610921,41.148009],[-8.610381,41.149431],[-8.610201,41.150646],[-8.610183,41.150655],[-8.609562,41.151555],[-8.610021,41.152851],[-8.609418,41.154453],[-8.609238,41.156352],[-8.608518,41.158854],[-8.606736,41.162742],[-8.606295,41.164794],[-8.606322,41.165226],[-8.605233,41.16546],[-8.60292,41.165586],[-8.601642,41.166261],[-8.601561,41.167026],[-8.599419,41.167071],[-8.597322,41.166873],[-8.595846,41.16771],[-8.594208,41.168142],[-8.592993,41.168718],[-8.59284,41.168808],[-8.592867,41.168808],[-8.592849,41.168799],[-8.592831,41.168799],[-8.592831,41.168799]]
202	[[-8.641665,41.156478],[-8.641809,41.155992],[-8.642295,41.154408],[-8.642358,41.154201],[-8.642385,41.154174],[-8.642394,41.154183],[-8.642403,41.154192],[-8.642034,41.153967],[-8.639775,41.153391],[-8.636778,41.152707],[-8.633637,41.152572],[-8.631207,41.152608],[-8.628597,41.152455],[-8.626923,41.152131],[-8.625177,41.152572],[-8.622954,41.15286],[-8.620992,41.152734],[-8.620866,41.152815],[-8.62101,41.154264],[-8.620857,41.155389],[-8.619957,41.155461],[-8.61804,41.155056],[-8.615718,41.154714],[-8.613549,41.154309]]
203	[[-8.63856,41.158953],[-8.638578,41.159097],[-8.638461,41.159376],[-8.637975,41.159331],[-8.637066,41.158719],[-8.637399,41.158071],[-8.639487,41.158485],[-8.641071,41.158512],[-8.641719,41.157207],[-8.643924,41.157585],[-8.645562,41.157999],[-8.646183,41.157522],[-8.648091,41.159727],[-8.649036,41.162634],[-8.645985,41.164983],[-8.642142,41.166729],[-8.6409,41.166837],[-8.642691,41.167818],[-8.645112,41.169681],[-8.648172,41.172147],[-8.65152,41.174883],[-8.654796,41.177538],[-8.657865,41.180085],[-8.661087,41.182722],[-8.66439,41.185404],[-8.666757,41.187888],[-8.667153,41.190399],[-8.665821,41.193414],[-8.663616,41.196429],[-8.660106,41.198886],[-8.656542,41.201307],[-8.65224,41.202081],[-8.649783,41.202081],[-8.651412,41.204853],[-8.651484,41.208579],[-8.652879,41.212359],[-8.654967,41.215797],[-8.657982,41.218938],[-8.660799,41.221899],[-8.66358,41.224833],[-8.666559,41.227533],[-8.667909,41.230296],[-8.666604,41.233185],[-8.667666,41.23593],[-8.668359,41.238396],[-8.66988,41.239017],[-8.670339,41.237739],[-8.670321,41.237604],[-8.670312,41.237586],[-8.670186,41.237271]]
204	[[-8.601201,41.181759],[-8.601192,41.18175],[-8.601183,41.181768],[-8.601183,41.181786],[-8.601201,41.181795],[-8.60121,41.181795],[-8.601147,41.181948],[-8.601003,41.182569],[-8.601255,41.183019],[-8.600184,41.182839],[-8.598348,41.182335],[-8.597529,41.18211],[-8.596413,41.181984],[-8.594262,41.181282],[-8.59176,41.180256],[-8.588844,41.179635],[-8.586252,41.179905],[-8.584191,41.181255],[-8.583165,41.181453],[-8.582571,41.18301],[-8.581725,41.185143],[-8.580645,41.186727],[-8.580627,41.188662],[-8.580339,41.190552],[-8.579682,41.192325],[-8.578638,41.193639],[-8.5788,41.19399],[-8.578836,41.193954],[-8.578863,41.193945],[-8.578845,41.193954],[-8.578845,41.193954],[-8.578863,41.193945],[-8.578881,41.193936],[-8.57889,41.193927],[-8.578881,41.193927],[-8.578872,41.193918],[-8.57889,41.193909],[-8.578881,41.193918]]
205	[[-8.660745,41.182335],[-8.664291,41.185206],[-8.667846,41.188005],[-8.672256,41.189319],[-8.676648,41.190111],[-8.678079,41.19219],[-8.680716,41.191578],[-8.682372,41.190174],[-8.683227,41.189121],[-8.686251,41.188545],[-8.690139,41.188392],[-8.693055,41.18796],[-8.6949,41.186871],[-8.6949,41.186871],[-8.695512,41.186421],[-8.695989,41.185656],[-8.694549,41.184144],[-8.692839,41.182362],[-8.69121,41.180706],[-8.690121,41.179932],[-8.687682,41.180157],[-8.685036,41.180391],[-8.682714,41.180571],[-8.681076,41.180625],[-8.678493,41.181219],[-8.676216,41.183433],[-8.674128,41.185674],[-8.67168,41.186952],[-8.668152,41.187033],[-8.665362,41.185899],[-8.662905,41.183937],[-8.66043,41.181903],[-8.658,41.179896],[-8.656281,41.178339],[-8.655003,41.177376],[-8.653032,41.175819],[-8.652933,41.175063],[-8.651907,41.176062],[-8.651529,41.176737],[-8.652402,41.177781],[-8.650152,41.178303],[-8.647578,41.178789],[-8.646462,41.177619],[-8.644599,41.175675],[-8.642457,41.173713],[-8.640414,41.172822],[-8.63955,41.172561],[-8.638812,41.171238],[-8.6373,41.17086],[-8.636121,41.171535],[-8.636553,41.171814],[-8.636427,41.171697],[-8.636328,41.171589],[-8.636328,41.17158],[-8.636328,41.171571],[-8.63631,41.171598],[-8.636292,41.171607],[-8.636274,41.171607],[-8.636265,41.171598],[-8.636076,41.171319],[-8.637786,41.170698],[-8.637516,41.169861],[-8.636409,41.168952],[-8.636418,41.168961],[-8.635671,41.168538],[-8.63469,41.167548],[-8.634312,41.167107],[-8.632476,41.166819],[-8.629992,41.166792],[-8.62758,41.166873],[-8.626536,41.1669],[-8.626545,41.166891],[-8.626554,41.166891],[-8.625465,41.166936],[-8.625375,41.166999],[-8.625186,41.166981],[-8.624844,41.165442],[-8.62479,41.16339],[-8.622801,41.16303],[-8.620128,41.162706],[-8.617338,41.162454],[-8.616582,41.162391],[-8.615961,41.162292],[-8.61444,41.162085],[-8.614422,41.162076],[-8.614017,41.162049],[-8.61174,41.161743],[-8.609445,41.161455],[-8.606889,41.160924],[-8.604522,41.160402],[-8.602056,41.159727],[-8.600832,41.159844],[-8.600517,41.160789],[-8.600436,41.161014],[-8.600454,41.161023],[-8.600418,41.161158],[-8.600472,41.161167],[-8.600544,41.161176]]
206	[[-8.623044,41.164317],[-8.624574,41.164488],[-8.624853,41.163678],[-8.624826,41.163489],[-8.623611,41.163219],[-8.621361,41.162805],[-8.618121,41.162526],[-8.615322,41.162247],[-8.614431,41.162157],[-8.613981,41.162166],[-8.611812,41.161851],[-8.609202,41.161401],[-8.607447,41.161077],[-8.605584,41.160735],[-8.603289,41.160078],[-8.600526,41.159304],[-8.598105,41.159061],[-8.595837,41.159862],[-8.594001,41.160528],[-8.594145,41.161338],[-8.594019,41.161833],[-8.594028,41.161869]]
207	[[-8.606142,41.144445],[-8.606142,41.144463],[-8.606151,41.144463],[-8.60616,41.144472],[-8.606151,41.144472],[-8.60616,41.144481],[-8.606178,41.144499],[-8.606169,41.144508],[-8.60616,41.144508],[-8.606151,41.144499],[-8.60616,41.144508],[-8.606178,41.144526],[-8.606187,41.144526],[-8.606196,41.144535],[-8.606169,41.144535],[-8.607078,41.144922],[-8.607618,41.145489],[-8.607609,41.145453],[-8.6076,41.145444],[-8.6076,41.145444],[-8.6076,41.145444],[-8.607591,41.145408],[-8.607573,41.145372],[-8.607582,41.14539],[-8.607582,41.145426],[-8.607582,41.145435],[-8.607582,41.145471],[-8.607582,41.145498],[-8.607582,41.145534],[-8.607528,41.145489],[-8.607915,41.145093],[-8.607699,41.144679],[-8.607798,41.144265],[-8.607465,41.144085],[-8.608086,41.143095],[-8.60805,41.143104],[-8.608068,41.143086],[-8.606502,41.142276],[-8.605071,41.143554],[-8.604234,41.145282],[-8.601588,41.14566],[-8.599068,41.14584],[-8.595882,41.146047],[-8.592525,41.146533],[-8.589105,41.147127],[-8.586531,41.147235],[-8.584326,41.146488],[-8.582364,41.144868],[-8.579655,41.145444],[-8.579349,41.146326],[-8.579457,41.148153],[-8.57925,41.151186],[-8.582454,41.154282],[-8.582472,41.158737],[-8.581212,41.163336],[-8.584551,41.166693],[-8.589249,41.168394],[-8.593056,41.17086],[-8.59482,41.172588],[-8.593452,41.17635],[-8.592957,41.181399],[-8.594334,41.186376],[-8.593479,41.190867],[-8.59023,41.195088],[-8.587242,41.198958],[-8.586567,41.198553],[-8.590797,41.198013],[-8.594982,41.197041],[-8.600931,41.198895],[-8.607276,41.200407],[-8.613801,41.201433],[-8.619984,41.203656],[-8.625924,41.206248],[-8.632359,41.207229],[-8.638713,41.20551],[-8.644788,41.203863],[-8.649846,41.203314],[-8.651709,41.206689],[-8.652663,41.211594],[-8.655453,41.216229],[-8.659512,41.220468],[-8.663238,41.22441],[-8.666865,41.227713],[-8.667648,41.23107],[-8.666811,41.234256],[-8.667945,41.237127],[-8.66934,41.238828],[-8.670474,41.238342],[-8.670195,41.237226],[-8.670123,41.237154],[-8.670042,41.237109],[-8.669988,41.237055],[-8.669952,41.237028],[-8.669988,41.237037],[-8.669961,41.236992],[-8.669907,41.236956],[-8.669979,41.23701],[-8.670051,41.237073],[-8.669907,41.236596]]
208	[[-8.628093,41.157324],[-8.628147,41.158503],[-8.630118,41.158386],[-8.629695,41.157081],[-8.629857,41.155578],[-8.631882,41.153994],[-8.632944,41.152671],[-8.636121,41.1525],[-8.63955,41.153292],[-8.642628,41.154129],[-8.645499,41.154417],[-8.645976,41.153535]]
209	[[-8.597556,41.1462],[-8.597538,41.146119],[-8.597484,41.146119],[-8.597502,41.145984],[-8.598366,41.145948],[-8.600238,41.145849],[-8.60175,41.145696],[-8.601696,41.145723],[-8.601669,41.145732],[-8.601669,41.145732],[-8.601876,41.146164],[-8.601903,41.146434],[-8.601957,41.147064],[-8.602083,41.148594],[-8.602218,41.150601],[-8.602389,41.152653],[-8.602569,41.154516],[-8.60238,41.156163],[-8.601588,41.158035],[-8.601174,41.159205],[-8.601183,41.159295],[-8.60121,41.159313],[-8.601237,41.159331],[-8.60085,41.159916],[-8.600391,41.161113],[-8.600004,41.162094],[-8.59923,41.163921],[-8.5986,41.165487],[-8.597025,41.166243],[-8.594325,41.167044],[-8.591787,41.168259],[-8.589555,41.169582],[-8.588322,41.171256],[-8.587107,41.173245],[-8.586207,41.175252],[-8.584974,41.177547],[-8.583849,41.179347],[-8.583741,41.179698],[-8.583777,41.179707],[-8.583786,41.179707],[-8.583786,41.179725],[-8.583786,41.179716],[-8.583795,41.179716],[-8.583786,41.179716],[-8.58366,41.18022],[-8.583318,41.180868],[-8.583318,41.180859],[-8.5833,41.180868]]
210	[[-8.607249,41.14566],[-8.60724,41.145651],[-8.607222,41.14566],[-8.607222,41.14566],[-8.607195,41.145642],[-8.607204,41.145642],[-8.607213,41.145642],[-8.60724,41.145642],[-8.60715,41.145615],[-8.607069,41.14575],[-8.606862,41.146605],[-8.606799,41.146848],[-8.607321,41.147082],[-8.608662,41.147244],[-8.608743,41.147388],[-8.608014,41.148315],[-8.60742,41.14953],[-8.607303,41.14989],[-8.606511,41.150943],[-8.605287,41.15268],[-8.604855,41.153814],[-8.604765,41.154381],[-8.604738,41.155713],[-8.604585,41.157738],[-8.60445,41.159862],[-8.602488,41.159727],[-8.599716,41.159124],[-8.597385,41.159331],[-8.594541,41.160231],[-8.591121,41.162049],[-8.589699,41.163741],[-8.58969,41.163777],[-8.589033,41.164794],[-8.588016,41.167305],[-8.58672,41.169969],[-8.585208,41.172894],[-8.583894,41.174163],[-8.582175,41.175306],[-8.579547,41.177016],[-8.576784,41.177799],[-8.574903,41.177403],[-8.575776,41.175423],[-8.575362,41.174253],[-8.573949,41.174082],[-8.572896,41.174244],[-8.572626,41.174316],[-8.573832,41.173173],[-8.572914,41.172273],[-8.573958,41.171616],[-8.573931,41.170779],[-8.573463,41.170833],[-8.573499,41.170851],[-8.574003,41.170617],[-8.573634,41.171724],[-8.573328,41.172111],[-8.5734,41.172876],[-8.572995,41.173911],[-8.572518,41.174559],[-8.573778,41.174262],[-8.575398,41.174298],[-8.576316,41.174028],[-8.577414,41.17311],[-8.577612,41.173038],[-8.577612,41.173047],[-8.577612,41.173029],[-8.577603,41.17302],[-8.577603,41.173029],[-8.577594,41.173038],[-8.577585,41.173047],[-8.57763,41.173029],[-8.57763,41.17302],[-8.578287,41.172453],[-8.578971,41.171679],[-8.578593,41.170824],[-8.57934,41.169465],[-8.579826,41.168259],[-8.579853,41.168286],[-8.579862,41.168277],[-8.579907,41.168133],[-8.581104,41.168664],[-8.581329,41.169915],[-8.581509,41.170779],[-8.582445,41.171274],[-8.583552,41.170392],[-8.585127,41.170203],[-8.586288,41.170554],[-8.586297,41.170563],[-8.587611,41.170923],[-8.588034,41.171634],[-8.586657,41.174091],[-8.585361,41.176701],[-8.583885,41.179248],[-8.583066,41.180931],[-8.582499,41.180679]]
